ISSUERTRADINGSYMBOL,RPTOWNERNAME,RPTOWNER_RELATIONSHIP,TRANS_DATE,TRANS_CODE,TRANS_SHARES,TRANS_PRICEPERSHARE,TransactionValue,alpha,beta,CAR
UNH,BURKE RICHARD T,Director,2022-01-21,S,4000.0,468.5,1874000.0,0.0008802262036032,0.6514076571582754,0.01569756553075895
PG,Jejurikar Shailesh,Officer,2022-01-20,S,49337.0,161.13,7949670.81,0.0004469504484863,0.4067359122057908,0.03893675597085724
PG,Pritchard Marc S.,Officer,2022-01-20,S,51837.0,161.13,8352495.81,0.0004469504484863,0.4067359122057908,0.03893675597085724
PG,Taylor David S,"Director,Officer",2022-01-20,S,50000.0,164.07,8203500.0,0.0004469504484863,0.4067359122057908,0.03893675597085724
TSLA,Kirkhorn Zachary,Officer,2022-01-18,S,1250.0,1026.75,1283437.5,1.0270383990561782e-05,1.7422359686961637,0.01680110942024215
JPM,HOBSON MELLODY L,Director,2022-01-19,P,670.0,149.68,100285.6,0.0002123127007906,0.8896985932577188,-0.0596540291551201
ADBE,WARNOCK JOHN E,Director,2022-01-19,S,174.0,516.47,89865.78,0.0003189206449926,1.2898574360940993,0.04073106764259474
ADBE,WARNOCK JOHN E,Director,2022-01-19,S,3726.0,518.88,1933346.88,0.0003189206449926,1.2898574360940993,0.04073106764259474
ADBE,WARNOCK JOHN E,Director,2022-01-19,S,100.0,517.31,51730.99999999999,0.0003189206449926,1.2898574360940993,0.04073106764259474
DIS,McCarthy Christine M,Officer,2022-01-18,S,15342.0,151.54,2324926.68,-0.0013961358876323,0.9646803333184172,-0.05870462858650395
DIS,McCarthy Christine M,Officer,2022-01-12,S,10000.0,158.6,1586000.0,-0.0015015527355675,0.9361385642335934,0.025964027111724616
DIS,McCarthy Christine M,Officer,2022-01-14,S,10000.0,152.06,1520600.0,-0.0014258854200938,0.962872505898565,-0.053486062703733565
DIS,McCarthy Christine M,Officer,2022-01-13,S,10000.0,158.0,1580000.0,-0.0015192319936806,0.9400444626679384,-0.03993119049103151
ADBE,Desmond Laura,Director,2022-01-07,P,491.0,509.72,250272.52,0.0004171811657771,1.2589937867453165,-0.061906767383615585
ADBE,Desmond Laura,Director,2022-01-06,P,482.0,517.63,249497.66,0.0003369279785453,1.267243516738056,-0.06097639953602227
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,100.0,1168.5,116850.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,400.0,1156.11,462444.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,200.0,1166.39,233278.00000000003,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,100.0,1158.0,115800.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,100.0,1164.99,116499.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,100.0,1159.15,115915.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,100.0,1161.56,116156.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,100.0,1089.68,108968.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,100.0,1091.86,109186.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,100.0,1093.95,109395.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,200.0,1096.2,219240.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,100.0,1096.9,109690.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,100.0,1101.52,110152.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,200.0,1109.84,221968.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,100.0,1119.75,111975.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,200.0,1154.68,230936.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,100.0,1127.43,112743.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,100.0,1134.24,113424.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,500.0,1135.76,567880.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,300.0,1137.17,341151.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,400.0,1138.74,455496.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,300.0,1139.67,341901.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,200.0,1141.15,228230.00000000003,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,200.0,1142.46,228492.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,300.0,1143.4,343020.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,100.0,1145.21,114521.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,340.0,1146.92,389952.8000000001,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,300.0,1148.05,344415.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,100.0,1149.45,114945.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,300.0,1150.98,345294.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,400.0,1152.49,460996.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,100.0,1153.31,115331.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,260.0,1088.35,282971.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,100.0,1086.72,108672.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,100.0,1084.65,108465.0,0.0003735059740805,1.827737050681364,0.047698801441422786
TSLA,Taneja Vaibhav,Officer,2022-01-05,S,200.0,1125.1,225020.0,0.0003735059740805,1.827737050681364,0.047698801441422786
AMZN,Selipsky Adam,Officer,2022-01-05,S,34.0,3337.66,113480.44,-0.0003902706682935,1.0908562374676098,-0.01371407093639309
AMZN,Selipsky Adam,Officer,2022-01-06,S,35.0,3270.0,114450.0,-0.0003910096096358,1.0905804525292602,-0.012261391148516699
PG,Moeller Jon R,"Director,Officer",2022-01-05,S,874.0,163.4,142811.6,4.895186599586879e-05,0.3959230409094874,-0.019145506326777917
DIS,WOODFORD BRENT,Officer,2022-01-04,S,2868.0,158.89,455696.52,-0.0015429955732655,0.9342055483408856,0.06525749156388598
NVDA,HUANG JEN HSUN,"Director,Officer",2022-01-03,S,35625.0,304.82,10859212.5,0.0022062239069257,1.890282200085555,-0.07663108420749738
NVDA,HUANG JEN HSUN,"Director,Officer",2022-01-03,S,19606.0,305.64,5992377.84,0.0022062239069257,1.890282200085555,-0.07663108420749738
NVDA,HUANG JEN HSUN,"Director,Officer",2022-01-03,S,2900.0,306.52,888908.0,0.0022062239069257,1.890282200085555,-0.07663108420749738
NVDA,HUANG JEN HSUN,"Director,Officer",2022-01-03,S,55263.0,303.8,16788899.400000002,0.0022062239069257,1.890282200085555,-0.07663108420749738
NVDA,HUANG JEN HSUN,"Director,Officer",2022-01-03,S,68162.0,302.77,20637408.74,0.0022062239069257,1.890282200085555,-0.07663108420749738
NVDA,HUANG JEN HSUN,"Director,Officer",2022-01-03,S,106629.0,301.77,32177433.33,0.0022062239069257,1.890282200085555,-0.07663108420749738
NVDA,HUANG JEN HSUN,"Director,Officer",2022-01-03,S,103927.0,300.75,31256045.25,0.0022062239069257,1.890282200085555,-0.07663108420749738
NVDA,HUANG JEN HSUN,"Director,Officer",2022-01-03,S,42388.0,299.9,12712161.2,0.0022062239069257,1.890282200085555,-0.07663108420749738
NVDA,HUANG JEN HSUN,"Director,Officer",2022-01-03,S,5500.0,298.47,1641585.0000000002,0.0022062239069257,1.890282200085555,-0.07663108420749738
V,MCINERNEY RYAN,Officer,2022-01-03,S,11194.0,217.52,2434918.88,-0.0012771603688083,1.0829358293855549,0.005475113452255577
V,Taneja Rajat,Officer,2022-01-03,S,7109.0,220.0,1563980.0,-0.0012771603688083,1.0829358293855549,0.005475113452255577
V,KELLY ALFRED F JR,"Director,Officer",2021-12-31,S,9000.0,216.81,1951290.0,-0.0013160934281876,1.0751776872806165,0.014424869542324997
META,Newstead Jennifer,Officer,2022-06-28,S,342.0,169.9,58105.8,-0.0016398203477737,1.840188152599297,-0.024572295356842813
V,KELLY ALFRED F JR,"Director,Officer",2022-06-30,S,9000.0,195.37,1758330.0,-0.00022346141532,1.105793560719842,0.011980858779016577
TSLA,Baglino Andrew D,Officer,2022-06-27,S,3500.0,748.11,2618385.0,0.0015347694945806,1.8255274151627563,-0.002215602929038954
UNH,McSweeney Erin,Officer,2022-06-23,S,1273.0,499.0,635227.0,0.0012077234241229,0.6933237951605703,0.08917166917964335
META,Newstead Jennifer,Officer,2022-06-21,S,342.0,166.11,56809.62,-0.0016451732922654,1.8655724083927965,-0.02761322092659142
META,Newstead Jennifer,Officer,2022-06-14,S,342.0,165.89,56734.38,-0.0014960160139296,1.85496202225959,-0.0298412648758394
NVDA,STEVENS MARK A,Director,2022-06-13,S,57250.0,157.07,8992257.5,0.0009274042687893,2.37318956532321,0.07850847796469693
NVDA,STEVENS MARK A,Director,2022-06-13,S,56600.0,159.0,8999400.0,0.0009274042687893,2.37318956532321,0.07850847796469693
NVDA,STEVENS MARK A,Director,2022-06-14,S,113800.0,158.1,17991780.0,0.0010438085943027,2.384957008475922,0.07285268468553041
JNJ,Wengel Kathryn E,Officer,2022-06-10,S,33126.0,173.0,5730798.0,0.0005788133976387,0.2908251592080166,-0.013656679603353457
JNJ,Wengel Kathryn E,Officer,2022-06-10,S,6600.0,173.0,1141800.0,0.0005788133976387,0.2908251592080166,-0.013656679603353457
JNJ,Wengel Kathryn E,Officer,2022-06-10,S,174.0,173.0,30102.0,0.0005788133976387,0.2908251592080166,-0.013656679603353457
JNJ,Wengel Kathryn E,Officer,2022-06-10,S,100.0,173.0,17300.0,0.0005788133976387,0.2908251592080166,-0.013656679603353457
META,Newstead Jennifer,Officer,2022-06-07,S,342.0,191.93,65640.06,-0.0023772647496854,1.8004073315339706,0.048460526323898585
NVDA,Shoquist Debora,Officer,2022-06-08,S,3632.0,190.92,693421.44,0.000939325170845,2.3986682840757405,0.08051552448322324
NVDA,Shoquist Debora,Officer,2022-06-08,S,3100.0,189.98,588938.0,0.000939325170845,2.3986682840757405,0.08051552448322324
NVDA,Shoquist Debora,Officer,2022-06-08,S,4101.0,188.97,774965.97,0.000939325170845,2.3986682840757405,0.08051552448322324
NVDA,Shoquist Debora,Officer,2022-06-08,S,2309.0,187.91,433884.19,0.000939325170845,2.3986682840757405,0.08051552448322324
NVDA,Shoquist Debora,Officer,2022-06-08,S,5943.0,186.81,1110211.83,0.000939325170845,2.3986682840757405,0.08051552448322324
NVDA,Shoquist Debora,Officer,2022-06-08,S,4459.0,186.14,829998.2599999999,0.000939325170845,2.3986682840757405,0.08051552448322324
NVDA,Shoquist Debora,Officer,2022-06-08,S,100.0,191.63,19163.0,0.000939325170845,2.3986682840757405,0.08051552448322324
TSLA,Baglino Andrew D,Officer,2022-06-06,S,433.0,718.31,311028.23,0.0027292383139204,1.733202959792305,0.025428563627111905
TSLA,Kirkhorn Zachary,Officer,2022-06-06,S,2538.5,718.31,1823429.935,0.0027292383139204,1.733202959792305,0.025428563627111905
TSLA,Taneja Vaibhav,Officer,2022-06-06,S,1518.5,718.31,1090753.735,0.0027292383139204,1.733202959792305,0.025428563627111905
VZ,Silliman Craig L.,Officer,2022-06-03,S,1558.0,50.94,79364.51999999999,3.91991433133642e-05,0.169642947251842,-0.005355204363577389
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,1248.0,766.63,956754.24,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,100.0,769.8,76980.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,1044.0,771.4,805341.6,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,323.0,739.98,239013.54,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,200.0,741.43,148286.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,400.0,743.33,297332.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,694.0,744.76,516863.44,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,200.0,745.98,149196.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,800.0,747.03,597624.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,1000.0,748.52,748520.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,200.0,749.16,149832.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,400.0,751.08,300432.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,400.0,751.92,300768.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,423.0,753.36,318671.28,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,10868.0,755.12,8206644.16,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,400.0,755.85,302340.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,200.0,757.08,151416.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,200.0,758.26,151652.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,300.0,760.96,228288.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,800.0,762.48,609984.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,500.0,763.22,381610.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,900.0,764.59,688131.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,1600.0,765.66,1225056.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,1200.0,767.77,921324.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,DENHOLM ROBYN M,Director,2022-06-01,S,600.0,768.74,461244.0,0.002628829575392,1.836619576634599,-0.007930620176881422
TSLA,Baglino Andrew D,Officer,2022-05-27,S,3500.0,722.1,2527350.0,0.0022015710545156,1.850476611843571,-0.10330583561201945
NVDA,Dabiri John,Director,2022-05-27,S,2200.0,185.59,408298.0,0.0011435797658495,2.453331987022987,-0.04876579591843253
NVDA,STEVENS MARK A,Director,2022-05-27,S,3279.0,186.02,609959.5800000001,0.0011435797658495,2.453331987022987,-0.04876579591843253
NVDA,STEVENS MARK A,Director,2022-05-27,S,274721.0,185.19,50875581.99,0.0011435797658495,2.453331987022987,-0.04876579591843253
JNJ,Decker Robert J,Officer,2022-05-26,S,8462.0,180.0,1523160.0,0.0003480393546147,0.2636524463297708,-0.003977686307133489
V,KELLY ALFRED F JR,"Director,Officer",2022-05-31,S,9000.0,210.38,1893420.0,-0.000428433565863,1.0940010124066255,0.010029771877099636
UNH,MCNABB FREDERICK WILLIAM III,Director,2022-05-26,P,89.0,504.32,44884.48,0.0011413528872464,0.6765934743982693,-0.013921597786926648
HD,Campbell Ann Marie,Officer,2022-05-24,S,1226.0,289.01,354326.26,-0.0001802437076588,0.8445983540793419,-0.005926142482695868
HD,Campbell Ann Marie,Officer,2022-05-24,S,4778.0,288.46,1378261.88,-0.0001802437076588,0.8445983540793419,-0.005926142482695868
HD,Campbell Ann Marie,Officer,2022-05-24,S,5289.0,287.41,1520111.4900000002,-0.0001802437076588,0.8445983540793419,-0.005926142482695868
VZ,Silliman Craig L.,Officer,2022-05-23,S,1558.0,50.0,77900.0,-5.437042307386161e-05,0.1793350111729237,0.05858333284847107
AMZN,Clark David H,Officer,2022-05-23,S,2270.0,2169.22,4924129.399999999,-0.0005083987330169,1.3294053971300457,0.0361855580465924
AMZN,Olsavsky Brian T,Officer,2022-05-23,S,761.0,2169.22,1650776.42,-0.0005083987330169,1.3294053971300457,0.0361855580465924
AMZN,Zapolsky David,Officer,2022-05-23,S,418.0,2169.22,906733.96,-0.0005083987330169,1.3294053971300457,0.0361855580465924
AMZN,Reynolds Shelley,Officer,2022-05-23,S,173.0,2169.22,375275.06,-0.0005083987330169,1.3294053971300457,0.0361855580465924
HD,Seidman Becker Caryn,Director,2022-05-23,P,1500.0,287.73,431595.0,-0.0001798919879258,0.8449059518772258,0.0031049602999522856
UNH,BURKE RICHARD T,Director,2022-05-19,S,2500.0,478.96,1197400.0,0.0010432190146978,0.6683929971075566,0.0009741809557963872
HD,Padilla Hector A,Officer,2022-05-19,S,136.0,289.23,39335.28,-0.0003767127670086,0.8411499250117563,0.047445190874925616
UNH,BURKE RICHARD T,Director,2022-05-16,S,2500.0,493.25,1233125.0,0.0008108541301502,0.6984544215340478,0.0020527427223499765
UNH,BURKE RICHARD T,Director,2022-05-17,S,2500.0,493.5,1233750.0,0.0007653674656321,0.693997713469562,0.02335668191144962
AMZN,Jassy Andrew R,"Director,Officer",2022-05-16,S,1181.0,2262.0,2671422.0,-0.0003682415845785,1.3016601272952184,-0.00827823025809336
AMZN,Selipsky Adam,Officer,2022-05-16,S,590.0,2262.0,1334580.0,-0.0003682415845785,1.3016601272952184,-0.00827823025809336
MA,Mastercard Foundation,TenPercentOwner,2022-05-13,S,106330.0,333.03,35411079.9,-0.0004071959119873,1.2521650023568298,0.03158347996495404
MA,Mastercard Foundation,TenPercentOwner,2022-05-12,S,106326.0,320.16,34041332.160000004,-0.000430882880617,1.257211826588429,0.024114767940966033
MA,Mastercard Foundation,TenPercentOwner,2022-05-10,S,106326.0,326.59,34725008.34,-0.000596367999502,1.2271107786034945,-0.03002806949341939
MA,Mastercard Foundation,TenPercentOwner,2022-05-09,S,106326.0,329.93,35080137.18,-0.0005939574483426,1.2315776262849238,-0.051774231060641746
MA,Mastercard Foundation,TenPercentOwner,2022-05-11,S,106326.0,327.74,34847283.24,-0.0004329407941693,1.2497613475790328,0.01976460778653169
PYPL,Alford Peggy,Officer,2022-05-06,S,14767.0,85.32,1259920.44,-0.0034938939443197,1.5193927408208727,-0.01507284244235807
PYPL,Britto Mark,Officer,2022-05-06,P,7370.0,81.04,597264.8,-0.0034938939443197,1.5193927408208727,-0.01507284244235807
AAPL,Adams Katherine L.,Officer,2022-05-04,S,9136.0,159.94,1461211.84,0.0008789619065614,1.2416620965194314,0.00017333013658184238
AAPL,Adams Katherine L.,Officer,2022-05-04,S,5316.0,160.82,854919.12,0.0008789619065614,1.2416620965194314,0.00017333013658184238
AAPL,Adams Katherine L.,Officer,2022-05-04,S,4006.0,161.93,648691.5800000001,0.0008789619065614,1.2416620965194314,0.00017333013658184238
AAPL,Adams Katherine L.,Officer,2022-05-04,S,2292.0,165.95,380357.4,0.0008789619065614,1.2416620965194314,0.00017333013658184238
AAPL,Adams Katherine L.,Officer,2022-05-04,S,1550.0,163.94,254107.0,0.0008789619065614,1.2416620965194314,0.00017333013658184238
AAPL,Adams Katherine L.,Officer,2022-05-04,S,1800.0,165.06,297108.0,0.0008789619065614,1.2416620965194314,0.00017333013658184238
AAPL,Adams Katherine L.,Officer,2022-05-04,S,900.0,162.77,146493.0,0.0008789619065614,1.2416620965194314,0.00017333013658184238
PYPL,LORES ENRIQUE,Director,2022-05-04,P,1100.0,88.13,96943.0,-0.0035437245029951,1.5296209915597438,0.031891207376284744
TSLA,Baglino Andrew D,Officer,2022-05-02,S,5000.0,875.23,4376150.0,0.0012644345379229,1.7854726271112185,-0.12444543601790334
TSLA,DENHOLM ROBYN M,Director,2022-05-02,S,121.0,887.99,107446.79,0.0012644345379229,1.7854726271112185,-0.12444543601790334
TSLA,DENHOLM ROBYN M,Director,2022-05-02,S,200.0,858.41,171682.0,0.0012644345379229,1.7854726271112185,-0.12444543601790334
TSLA,DENHOLM ROBYN M,Director,2022-05-02,S,700.0,856.53,599571.0,0.0012644345379229,1.7854726271112185,-0.12444543601790334
TSLA,DENHOLM ROBYN M,Director,2022-05-02,S,5300.0,861.62,4566586.0,0.0012644345379229,1.7854726271112185,-0.12444543601790334
TSLA,DENHOLM ROBYN M,Director,2022-05-02,S,300.0,862.72,258816.0,0.0012644345379229,1.7854726271112185,-0.12444543601790334
TSLA,DENHOLM ROBYN M,Director,2022-05-02,S,400.0,864.55,345820.0,0.0012644345379229,1.7854726271112185,-0.12444543601790334
TSLA,DENHOLM ROBYN M,Director,2022-05-02,S,400.0,866.12,346448.0,0.0012644345379229,1.7854726271112185,-0.12444543601790334
TSLA,DENHOLM ROBYN M,Director,2022-05-02,S,600.0,867.36,520416.0,0.0012644345379229,1.7854726271112185,-0.12444543601790334
TSLA,DENHOLM ROBYN M,Director,2022-05-02,S,600.0,868.58,521148.0,0.0012644345379229,1.7854726271112185,-0.12444543601790334
TSLA,DENHOLM ROBYN M,Director,2022-05-02,S,1900.0,869.74,1652506.0,0.0012644345379229,1.7854726271112185,-0.12444543601790334
TSLA,DENHOLM ROBYN M,Director,2022-05-02,S,1000.0,870.61,870610.0,0.0012644345379229,1.7854726271112185,-0.12444543601790334
